"Latin.Name","summer_tif","winter_tif","D","I","rank.corr","sum_lon","sum_lat","win_lon","win_lat","distance","bearing"
"Ametrida centurio","./Summer_SDMs_redone/Ametrida centurio_summer.tif","./Winter_SDMs_redone/Ametrida centurio.tif",0.129349642911123,0.354433872089278,0.301357647398674,-60.2441624879704,1.68873144912121,-57.9098925651264,3.18815364137669,308036.472602458,-122.509819939418
"Anoura caudifer","./Summer_SDMs_redone/Anoura caudifer_summer.tif","./Winter_SDMs_redone/Anoura caudifer.tif",0.514082839772547,0.527899801047637,0.297001858588114,-63.8484178981145,-8.74251607052789,-59.9791298886475,-6.125970373891,515889.64580465,-124.354812046382
"Anoura cultrata","./Summer_SDMs_redone/Anoura cultrata_summer.tif","./Winter_SDMs_redone/Anoura cultrata.tif",0.1649783589654,0.401260448875183,0.26937416400411,-72.3685390834355,-3.27228391697325,-70.2179259907297,-3.41692566841637,239534.566186324,-86.2345933580457
"Anoura geoffroyi","./Summer_SDMs_redone/Anoura geoffroyi_summer.tif","./Winter_SDMs_redone/Anoura geoffroyi.tif",0.614001721006729,0.707053254387908,0.510525460781091,-69.1153003175673,0.707113127988553,-68.0829630311317,-0.695769352124527,193051.448309399,-36.5334475138639
"Anoura peruana","./Summer_SDMs_redone/Anoura peruana_summer.tif","./Winter_SDMs_redone/Anoura peruana.tif",0.0225755166931292,0.137727184461923,0.130675788342681,-73.8001589825119,-5.69838367779544,-72.8976824457594,-8.59837278106509,335847.178527374,-17.3250021945303
"Antrozous pallidus","./Summer_SDMs_redone/Antrozous pallidus_summer.tif","./Winter_SDMs_redone/Antrozous pallidus.tif",0.543688225787842,0.721525316275556,0.532082940702505,-109.0335902294,36.1012698635955,-103.389122727899,36.2484317649417,507990.768907566,-90.1736306606256
"Artibeus amplus","./Summer_SDMs_redone/Artibeus amplus_summer.tif","./Winter_SDMs_redone/Artibeus amplus.tif",0.486242838345729,0.686896235776831,0.248557286395327,-65.112602381849,2.7686797840959,-64.6130924411866,3.27923049212167,79186.9746466191,-135.460868398398
"Artibeus anderseni","./Summer_SDMs_redone/Artibeus anderseni_summer.tif","./Winter_SDMs_redone/Artibeus anderseni.tif",0.385056389616508,0.609990005500366,0.36582595599077,-66.7952980904261,-4.2732127604129,-70.4825515913385,-3.82985152351887,412367.650714701,96.9560194618736
"Artibeus aztecus","./Summer_SDMs_redone/Artibeus aztecus_summer.tif","./Winter_SDMs_redone/Artibeus aztecus.tif",0.553618297712829,0.570442830195153,0.477835312766039,-97.1005672770701,18.492585589172,-95.616079240095,18.4347425321835,156928.890504289,-87.426846963213
"Artibeus bogotensis","./Summer_SDMs_redone/Artibeus bogotensis_summer.tif","./Winter_SDMs_redone/Artibeus bogotensis.tif",0.537480737163379,0.724040211303936,0.358710913391778,-65.3799199265335,2.36141410489749,-69.1591063348416,1.62392156862745,428276.988611468,78.9615512414563
"Artibeus cinereus","./Summer_SDMs_redone/Artibeus cinereus_summer.tif","./Winter_SDMs_redone/Artibeus cinereus.tif",0.267691804537395,0.517176798305971,0.189839810411176,-66.0830516654382,-0.67881874978063,-61.3388697168935,-7.20776522200042,893613.786053951,-36.314793312721
"Artibeus concolor","./Summer_SDMs_redone/Artibeus concolor_summer.tif","./Winter_SDMs_redone/Artibeus concolor.tif",0.56563367928651,0.584234999444986,0.523660130834312,-63.4717999317839,2.80272133703649,-62.7750376897484,2.24194868995633,99244.408933264,-51.3174810378608
"Artibeus fimbriatus","./Summer_SDMs_redone/Artibeus fimbriatus_summer.tif","./Winter_SDMs_redone/Artibeus fimbriatus.tif",0.245558117455761,0.273203920897546,0.199866387584093,-54.6775453230255,-25.2990358967404,-51.3249104544437,-23.7318250503694,381519.242888839,-117.751968917328
"Artibeus fraterculus","./Summer_SDMs_redone/Artibeus fraterculus_summer.tif","./Winter_SDMs_redone/Artibeus fraterculus.tif",0.502904662387418,0.572923114872952,0.556664099420119,-79.9670664983165,-3.68034511784512,-79.9523125342091,-2.03633004926108,181797.839854906,-179.483359618879
"Artibeus glaucus","./Summer_SDMs_redone/Artibeus glaucus_summer.tif","./Winter_SDMs_redone/Artibeus glaucus.tif",0.772735721124318,0.814053778708581,0.505467584237484,-63.4933393718038,-3.53108632245757,-63.3903392992274,-3.29056895975221,28954.2894472254,-156.718123615052
"Artibeus gnomus","./Summer_SDMs_redone/Artibeus gnomus_summer.tif","./Winter_SDMs_redone/Artibeus gnomus.tif",0.640473945328519,0.696529457704032,0.500919857207551,-64.2489283931078,-2.41539722465591,-60.6723631724384,-3.8632866470562,428566.363660173,-68.1688946609806
"Artibeus hirsutus","./Summer_SDMs_redone/Artibeus hirsutus_summer.tif","./Winter_SDMs_redone/Artibeus hirsutus.tif",0.403811086797942,0.535077770802318,0.468419717340714,-104.08750933931,22.5225077382858,-102.629437150498,21.0975413323608,218227.584021728,-43.4280359865706
"Artibeus jamaicensis","./Summer_SDMs_redone/Artibeus jamaicensis_summer.tif","./Winter_SDMs_redone/Artibeus jamaicensis.tif",0.549430287908901,0.599447446528588,0.417103799913044,-75.6991718516796,10.4630696245469,-67.8927584090238,2.37047241914046,1243165.41077163,-43.6085695069981
"Artibeus lituratus","./Summer_SDMs_redone/Artibeus lituratus_summer.tif","./Winter_SDMs_redone/Artibeus lituratus.tif",0.646014443463995,0.653609720166667,0.490661078806883,-70.3912340006046,2.05540798740352,-66.2516343378363,-0.167461609513902,522191.42124964,-61.8998129070623
"Artibeus obscurus","./Summer_SDMs_redone/Artibeus obscurus_summer.tif","./Winter_SDMs_redone/Artibeus obscurus.tif",0.725951693239226,0.818098634413022,0.688468789442765,-64.6980685629561,-3.90544403498922,-62.342190693703,-4.66415090240705,274652.900405318,-72.3042044516267
"Artibeus phaeotis","./Summer_SDMs_redone/Artibeus phaeotis_summer.tif","./Winter_SDMs_redone/Artibeus phaeotis.tif",0.529702610471802,0.663064231256144,0.526906938781813,-84.1754328251982,13.0562900342619,-79.9621737615609,10.6462846826302,530843.191634738,-59.4357696184748
"Artibeus planirostris","./Summer_SDMs_redone/Artibeus planirostris_summer.tif","./Winter_SDMs_redone/Artibeus planirostris.tif",0.729812962498023,0.835829823675554,0.592721235679312,-60.1836519637221,-8.23626967717448,-61.4406927193879,-5.78104201058617,304983.550570714,152.982780777754
"Artibeus toltecus","./Summer_SDMs_redone/Artibeus toltecus_summer.tif","./Winter_SDMs_redone/Artibeus toltecus.tif",0.473618801436204,0.635348474976738,0.4575704838325,-91.9653676575167,16.3040759967762,-88.4168624856838,15.091628490186,403332.481070132,-70.0974769770544
"Artibeus watsoni","./Summer_SDMs_redone/Artibeus watsoni_summer.tif","./Winter_SDMs_redone/Artibeus watsoni.tif",0.515503570898946,0.589728799876574,0.438697261029936,-83.971331546849,12.0974249984599,-84.2493530020704,13.5353554959533,161914.767266977,169.225321823118
"Asellia tridens","./Summer_SDMs_redone/Asellia tridens_summer.tif","./Winter_SDMs_redone/Asellia tridens.tif",0.0816174858423011,0.271255616910727,0.0716630476164051,33.3619062460043,32.1325477880066,23.1208934394279,24.0399452914076,1346728.70375561,45.9757235653628
"Austronomus australis","./Summer_SDMs_redone/Austronomus australis_summer.tif","./Winter_SDMs_redone/Austronomus australis.tif",0.529568100082319,0.636585527434359,0.363536574477973,135.970898649697,-30.0024137953334,139.009060917026,-30.3389222228453,294996.694408651,-83.5007506063829
"Balantiopteryx io","./Summer_SDMs_redone/Balantiopteryx io_summer.tif","./Winter_SDMs_redone/Balantiopteryx io.tif",0.417782026768654,0.477304157012802,0.268595072207218,-90.3621510445554,16.5226012201886,-91.472744494016,17.8413267473975,187771.184592346,140.843040590861
"Balantiopteryx plicata","./Summer_SDMs_redone/Balantiopteryx plicata_summer.tif","./Winter_SDMs_redone/Balantiopteryx plicata.tif",0.516953940959463,0.624871802482007,0.523674861584885,-95.7354520004349,20.0212885953468,-97.1103910936321,19.1806945934136,171651.261573995,56.9441068654624
"Balionycteris maculata","./Summer_SDMs_redone/Balionycteris maculata_summer.tif","./Winter_SDMs_redone/Balionycteris maculata.tif",0.763342297198171,0.859402536710324,0.433281474846296,108.842709425139,1.17731261253998,109.170308060891,0.811442564559217,54462.8677968707,-42.0254023302625
"Barbastella barbastellus","./Summer_SDMs_redone/Barbastella barbastellus_summer.tif","./Winter_SDMs_redone/Barbastella barbastellus.tif",0.505301039225442,0.668779151111472,0.57545150335759,19.3847996641769,50.0986645657047,10.1520992394086,49.0967896011427,676233.16030751,77.0235288889113
"Cardioderma cor","./Summer_SDMs_redone/Cardioderma cor_summer.tif","./Winter_SDMs_redone/Cardioderma cor.tif",0.226289846729277,0.415784143938907,0.239370651609709,38.1067376652035,0.717510973591425,37.7337639311044,1.04820162107396,55321.8444237468,131.370684454356
"Carollia brevicauda","./Summer_SDMs_redone/Carollia brevicauda_summer.tif","./Winter_SDMs_redone/Carollia brevicauda.tif",0.707645666271177,0.721445860538451,0.444261198154253,-68.3296222240475,0.400215864639275,-64.1847498254903,-2.43564542257694,557775.896703741,-55.8466898385963
"Carollia castanea","./Summer_SDMs_redone/Carollia castanea_summer.tif","./Winter_SDMs_redone/Carollia castanea.tif",0.45862105616157,0.646242335075528,0.411814436886742,-67.7521161341531,-0.365353745364944,-61.432275447137,-5.40047398312871,896311.873688061,-51.803187792573
"Carollia perspicillata","./Summer_SDMs_redone/Carollia perspicillata_summer.tif","./Winter_SDMs_redone/Carollia perspicillata.tif",0.767903432835245,0.78644089496248,0.619825675752487,-66.7482229228822,0.403756724075585,-62.6736211559233,-4.11393544294591,674511.222423806,-42.3096079049557
"Carollia sowelli","./Summer_SDMs_redone/Carollia sowelli_summer.tif","./Winter_SDMs_redone/Carollia sowelli.tif",0.424597774753822,0.629508710925036,0.503271110658925,-88.0840009978283,16.0361932852028,-85.6306231489634,15.814639531471,263832.842418841,-84.3323127285611
"Carollia subrufa","./Summer_SDMs_redone/Carollia subrufa_summer.tif","./Winter_SDMs_redone/Carollia subrufa.tif",0.608191228964764,0.753083776855967,0.322330301623271,-78.3073182262451,10.841561490736,-75.323425974026,9.46728917748918,360591.645133041,-64.8106861663388
"Centurio senex","./Summer_SDMs_redone/Centurio senex_summer.tif","./Winter_SDMs_redone/Centurio senex.tif",0.399852224028347,0.585376089851995,0.331815085956672,-89.0693053354464,17.6641811938722,-78.1487451357076,12.3939768976898,1310611.75031224,-62.2485486646073
"Chaerephon ansorgei","./Summer_SDMs_redone/Chaerephon ansorgei_summer.tif","./Winter_SDMs_redone/Chaerephon ansorgei.tif",0.000918867070959783,0.0303128201826193,0.0136635255965328,26.8442044899951,-6.19492729842985,29.9903846153846,3.63690476190476,1142042.80633749,-162.158603595486
"Chaerephon bivittatus","./Summer_SDMs_redone/Chaerephon bivittatus_summer.tif","./Winter_SDMs_redone/Chaerephon bivittatus.tif",0.201546640889277,0.283188209963331,0.194064414669061,34.0831743002545,2.24789281170484,36.3246334783309,-0.207729176735942,368725.768346385,-42.5623452697962
"Chaerephon jobensis","./Summer_SDMs_redone/Chaerephon jobensis_summer.tif","./Winter_SDMs_redone/Chaerephon jobensis.tif",0.731316075795802,0.836151092456101,0.761389057411919,136.396245597182,-17.9083893691963,136.149444607735,-18.9719211551179,120570.0339354,12.5273910262954
"Chaerephon plicatus","./Summer_SDMs_redone/Chaerephon plicatus_summer.tif","./Winter_SDMs_redone/Chaerephon plicatus.tif",0.069240146281906,0.214172553833465,0.172993310201941,109.983034321373,9.62213988559542,110.981745225518,6.3384498171475,379482.833916763,-16.7998565915773
"Chaerephon pumilus","./Summer_SDMs_redone/Chaerephon pumilus_summer.tif","./Winter_SDMs_redone/Chaerephon pumilus.tif",0.412291021627462,0.622368648597096,0.387244274213429,26.5776968748154,-5.29501043697445,23.0718456702789,-1.39213032782779,581371.832425017,138.013336426793
"Chalinolobus dwyeri","./Summer_SDMs_redone/Chalinolobus dwyeri_summer.tif","./Winter_SDMs_redone/Chalinolobus dwyeri.tif",0.769690927218347,0.791599312110203,0.748949926932085,149.865362246594,-32.7974410103024,150.354282010722,-32.3206674575973,70027.5276262106,-139.15872188787
"Chalinolobus gouldii","./Summer_SDMs_redone/Chalinolobus gouldii_summer.tif","./Winter_SDMs_redone/Chalinolobus gouldii.tif",0.524103250951763,0.718439970794299,0.329093721982089,134.705052133602,-26.4809589877453,135.60053849325,-30.0910414304854,409609.964456771,-12.5985896231738
"Chalinolobus morio","./Summer_SDMs_redone/Chalinolobus morio_summer.tif","./Winter_SDMs_redone/Chalinolobus morio.tif",0.504574981867345,0.703649759358814,0.631321864688218,141.398594188335,-33.6035202863962,139.717460483984,-31.4625431744085,285142.211616909,146.817936909062
"Chalinolobus nigrogriseus","./Summer_SDMs_redone/Chalinolobus nigrogriseus_summer.tif","./Winter_SDMs_redone/Chalinolobus nigrogriseus.tif",0.73094407442645,0.823071092231121,0.786825516675772,139.018040661305,-18.4588360142985,140.396403777707,-19.4909345596786,184716.59405803,-52.0206683326921
"Chalinolobus picatus","./Summer_SDMs_redone/Chalinolobus picatus_summer.tif","./Winter_SDMs_redone/Chalinolobus picatus.tif",0.598016875038542,0.734172316750478,0.643409752701808,147.046501284074,-30.2908235093908,146.886244893351,-29.8798243723184,48108.9372663808,161.308757454227
"Chiroderma salvini","./Summer_SDMs_redone/Chiroderma salvini_summer.tif","./Winter_SDMs_redone/Chiroderma salvini.tif",0.329886999942332,0.551392690048117,0.319289859389731,-75.4586387748922,5.96711282019151,-79.5203053836272,9.37051607692008,585173.346547091,129.740898446281
"Chiroderma trinitatum","./Summer_SDMs_redone/Chiroderma trinitatum_summer.tif","./Winter_SDMs_redone/Chiroderma trinitatum.tif",0.816633256232306,0.87250355822016,0.698903542431461,-62.934578712668,-5.03031107590604,-62.1489852651418,-6.39477469373768,174183.464698513,-30.0128010660315
"Chiroderma villosum","./Summer_SDMs_redone/Chiroderma villosum_summer.tif","./Winter_SDMs_redone/Chiroderma villosum.tif",0.691228199830151,0.79309392726231,0.496535242620508,-65.8716049405679,-1.85094814908501,-64.0629607862344,-2.81253714043164,227541.061408381,-62.1804793161167
"Choeroniscus godmani","./Summer_SDMs_redone/Choeroniscus godmani_summer.tif","./Winter_SDMs_redone/Choeroniscus godmani.tif",0.23055055430538,0.406975068376591,0.234256890437811,-78.6208530805687,11.3019376669982,-73.4224082861836,8.05969763338809,673775.724291206,-57.4306701726099
"Choeronycteris mexicana","./Summer_SDMs_redone/Choeronycteris mexicana_summer.tif","./Winter_SDMs_redone/Choeronycteris mexicana.tif",0.518839263889198,0.6328971125661,0.49904193852746,-103.106591664935,27.3504035889974,-103.360973856666,26.9654307946596,49551.5070098154,30.5279534220368
"Chrotopterus auritus","./Summer_SDMs_redone/Chrotopterus auritus_summer.tif","./Winter_SDMs_redone/Chrotopterus auritus.tif",0.308289609925493,0.531816223135828,0.375225354773213,-62.6555851105603,-4.49816819179915,-63.4441685836653,-3.55644625857973,136060.299630534,139.965828065856
"Coleura afra","./Summer_SDMs_redone/Coleura afra_summer.tif","./Winter_SDMs_redone/Coleura afra.tif",0.232883219964205,0.465768266584143,0.158537688049166,17.4273700230176,5.76189875546585,17.6019327268327,9.69281562644566,435164.97196441,-177.451480299659
"Cormura brevirostris","./Summer_SDMs_redone/Cormura brevirostris_summer.tif","./Winter_SDMs_redone/Cormura brevirostris.tif",0.61089555872087,0.766691188369826,0.494824842809413,-64.7436681312004,-1.78223580940807,-63.0456617326681,-2.52796776331535,206101.837484565,-66.4497659815854
"Corynorhinus mexicanus","./Summer_SDMs_redone/Corynorhinus mexicanus_summer.tif","./Winter_SDMs_redone/Corynorhinus mexicanus.tif",0.177483384629016,0.421287769379885,0.312248589701684,-104.241463713814,27.2534215769362,-101.242491832119,21.4393587165955,712183.097922254,-24.6892756066607
"Corynorhinus rafinesquii","./Summer_SDMs_redone/Corynorhinus rafinesquii_summer.tif","./Winter_SDMs_redone/Corynorhinus rafinesquii.tif",0.363453299428437,0.573412769248921,0.509068456464101,-89.1881596274134,33.9085889540851,-92.4988401891474,36.8432816522395,443236.068244101,136.29358482288
"Corynorhinus townsendii","./Summer_SDMs_redone/Corynorhinus townsendii_summer.tif","./Winter_SDMs_redone/Corynorhinus townsendii.tif",0.716486286805231,0.779740192523501,0.604396247245324,-107.365717865792,39.0654142944305,-104.032305306141,37.5500316838755,336563.971953085,-58.9916592676623
"Cynomops planirostris","./Summer_SDMs_redone/Cynomops planirostris_summer.tif","./Winter_SDMs_redone/Cynomops planirostris.tif",0.618149981712849,0.725017568564325,0.488509974683261,-63.4266482746341,-3.47128352142075,-64.2288451314288,-4.29479666724002,127399.473210802,44.4023240935787
"Cynopterus brachyotis","./Summer_SDMs_redone/Cynopterus brachyotis_summer.tif","./Winter_SDMs_redone/Cynopterus brachyotis.tif",0.477579279449784,0.624607292703285,0.417425120961425,103.641021888314,11.7900221972875,109.823460424845,5.23553342242268,994139.62722468,-42.7822628458701
"Cynopterus horsfieldii","./Summer_SDMs_redone/Cynopterus horsfieldii_summer.tif","./Winter_SDMs_redone/Cynopterus horsfieldii.tif",0.193745271122438,0.362297606650961,0.030671338249339,108.741897856242,3.53550021017234,108.580407158441,-0.879201309039447,488488.042245875,2.10712566952365
"Cynopterus sphinx","./Summer_SDMs_redone/Cynopterus sphinx_summer.tif","./Winter_SDMs_redone/Cynopterus sphinx.tif",0.750282709811454,0.784200092361383,0.694246748234636,98.4462980499439,20.801422208193,95.6759265645836,19.7641178476725,311334.4863207,67.8793254427259
"Desmodus rotundus","./Summer_SDMs_redone/Desmodus rotundus_summer.tif","./Winter_SDMs_redone/Desmodus rotundus.tif",0.674661820968539,0.701971528139432,0.507451490082694,-71.2252687717121,6.66304054022292,-65.2799490299662,-3.81893868836772,1334164.06405827,-29.7010692175358
"Diaemus youngi","./Summer_SDMs_redone/Diaemus youngi_summer.tif","./Winter_SDMs_redone/Diaemus youngi.tif",0.343996416035458,0.521655150189481,0.216563203581889,-61.836431799507,-6.10928584063727,-66.7091724633969,0.365434574129173,897656.836037248,142.977003189611
"Diphylla ecaudata","./Summer_SDMs_redone/Diphylla ecaudata_summer.tif","./Winter_SDMs_redone/Diphylla ecaudata.tif",0.336649584576987,0.456114585200514,0.0886182481793786,-73.9637033871478,8.80628584995252,-67.0077228114243,1.04764745557726,1153432.68286421,-41.7188490217845
"Dobsonia magna","./Summer_SDMs_redone/Dobsonia magna_summer.tif","./Winter_SDMs_redone/Dobsonia magna.tif",0.806615193089178,0.87975119786678,0.822642112944203,140.626948698792,-7.01410471921305,140.659995703322,-6.83107016920022,20568.6947144116,-169.774439369441
"Doryrhina cyclops","./Summer_SDMs_redone/Doryrhina cyclops_summer.tif","./Winter_SDMs_redone/Doryrhina cyclops.tif",0.737636724012937,0.739631950905555,0.525975381050115,16.150930758659,4.08152985170658,17.9313789484462,1.68815850099831,330483.030052254,-36.7543658699407
"Ectophylla alba","./Summer_SDMs_redone/Ectophylla alba_summer.tif","./Winter_SDMs_redone/Ectophylla alba.tif",0.254777070063696,0.305771438333339,0.284173199199975,-83.9774464831804,11.54625382263,-83.7640658174098,10.6441082802548,102477.994961575,-13.1287284367577
"Eidolon helvum","./Summer_SDMs_redone/Eidolon helvum_summer.tif","./Winter_SDMs_redone/Eidolon helvum.tif",0.521692765490576,0.703799373541247,0.309652463933287,21.7199450530936,1.2367745176087,20.4474966069334,-0.372905372419415,227468.745040574,38.5101123870247
"Emballonura alecto","./Summer_SDMs_redone/Emballonura alecto_summer.tif","./Winter_SDMs_redone/Emballonura alecto.tif",0.305546347042949,0.497752403919767,0.293578232008789,119.876183883137,8.24449193354202,117.406545741325,1.88087351659907,755070.556699343,21.1674567684913
"Emballonura monticola","./Summer_SDMs_redone/Emballonura monticola_summer.tif","./Winter_SDMs_redone/Emballonura monticola.tif",0.169221422563021,0.303030962105596,0.143110341194618,112.515994542147,4.95100565999596,114.045849300558,3.27992102065614,250996.785759362,-42.538491783992
"Enchisthenes hartii","./Summer_SDMs_redone/Enchisthenes hartii_summer.tif","./Winter_SDMs_redone/Enchisthenes hartii.tif",0.461147962637301,0.595765138942026,0.461337047569214,-78.9446553958352,6.59096148630322,-77.8904076982086,4.63160620008122,246148.311602967,-28.277352657907
"Eonycteris spelaea","./Summer_SDMs_redone/Eonycteris spelaea_summer.tif","./Winter_SDMs_redone/Eonycteris spelaea.tif",0.766583929385698,0.823601421341556,0.319017628410939,105.530509934886,11.3753659819754,103.875051177411,11.0988648520147,183343.629437889,80.2363418987677
"Epomophorus crypturus","./Summer_SDMs_redone/Epomophorus crypturus_summer.tif","./Winter_SDMs_redone/Epomophorus crypturus.tif",0.143027737068142,0.211703611718125,0.108027709183638,27.6391987370859,-16.2282540845682,27.4557369088675,-13.1070727791652,345910.204716192,176.74779284664
"Epomophorus gambianus","./Summer_SDMs_redone/Epomophorus gambianus_summer.tif","./Winter_SDMs_redone/Epomophorus gambianus.tif",0.276910348049487,0.526181318356965,0.373539947993428,18.163299082447,5.0374634088844,10.0528428065999,8.71061278642992,983995.90336255,113.851876150435
"Epomophorus labiatus","./Summer_SDMs_redone/Epomophorus labiatus_summer.tif","./Winter_SDMs_redone/Epomophorus labiatus.tif",0.610766045548689,0.738413590518552,0.518986983052674,30.6811794088438,-1.05978050463735,29.969099067513,-2.79440384804645,207523.225357988,22.4555626064793
"Epomophorus minor","./Summer_SDMs_redone/Epomophorus minor_summer.tif","./Winter_SDMs_redone/Epomophorus minor.tif",0.239381855851803,0.485425834125642,0.156081947514654,33.9333448040983,-3.0394612051635,34.8462318375445,-1.59556077493144,189212.461811499,-147.562092718396
"Epomophorus wahlbergi","./Summer_SDMs_redone/Epomophorus wahlbergi_summer.tif","./Winter_SDMs_redone/Epomophorus wahlbergi.tif",0.293460287342312,0.464052384533942,0.265554986293002,30.1557029440018,-7.91397835791377,27.4669693683925,-13.6180017168158,696053.889971733,25.2541037205227
"Epomops buettikoferi","./Summer_SDMs_redone/Epomops buettikoferi_summer.tif","./Winter_SDMs_redone/Epomops buettikoferi.tif",0.657541322314046,0.704920628085267,0.675283985738734,-8.1504279212427,7.13190115761353,-6.38474948347107,6.7110020661157,200605.915156262,-76.4778437628725
"Epomops franqueti","./Summer_SDMs_redone/Epomops franqueti_summer.tif","./Winter_SDMs_redone/Epomops franqueti.tif",0.654687372325155,0.740506303911081,0.601815424821,15.6355599850542,3.59144127449031,14.7458360322014,2.50931302242374,155241.8318458,39.5527688397253
"Eptesicus brasiliensis","./Summer_SDMs_redone/Eptesicus brasiliensis_summer.tif","./Winter_SDMs_redone/Eptesicus brasiliensis.tif",0.605212923820413,0.769197764281956,0.405838147076551,-64.2973678388259,-4.68453452182615,-61.9063716136599,-9.023453915259,547774.115454416,-28.9959408085051
"Eptesicus furinalis","./Summer_SDMs_redone/Eptesicus furinalis_summer.tif","./Winter_SDMs_redone/Eptesicus furinalis.tif",0.744617426065579,0.781253171892407,0.131089178733881,-65.6887275159881,-4.92409246038717,-63.2568142785651,-10.4382573000311,666207.990007412,-23.9217231876353
"Eptesicus nilssonii","./Summer_SDMs_redone/Eptesicus nilssonii_summer.tif","./Winter_SDMs_redone/Eptesicus nilssonii.tif",0.629700955238399,0.710634884938354,0.662927344939408,30.634020003245,57.5770374104722,20.9885992703533,54.2907231062788,704234.079195001,54.8073102713034
"Eptesicus serotinus","./Summer_SDMs_redone/Eptesicus serotinus_summer.tif","./Winter_SDMs_redone/Eptesicus serotinus.tif",0.0107926639717217,0.102644822302696,0.0862671938543203,-93.9597311159465,41.5413060822713,-90.783428030303,40.7063446969697,282374.947896627,-69.7907397375067
"Erophylla sezekorni","./Summer_SDMs_redone/Erophylla sezekorni_summer.tif","./Winter_SDMs_redone/Erophylla sezekorni.tif",0.0930118110236241,0.24298535522422,0.174711286661855,-74.7065972222222,22.7696759259259,-77.341781496063,22.145751312336,279889.097252946,75.2080493043151
"Eumops auripendulus","./Summer_SDMs_redone/Eumops auripendulus_summer.tif","./Winter_SDMs_redone/Eumops auripendulus.tif",0.69122259320063,0.801400396371958,0.21076653925517,-60.0439410399669,-9.39570908345158,-61.4028707111952,-7.12127624696362,292724.328032238,149.334241211856
"Eumops bonariensis","./Summer_SDMs_redone/Eumops bonariensis_summer.tif","./Winter_SDMs_redone/Eumops bonariensis.tif",0.332829244100851,0.53124061286202,0.435688093578523,-61.1975490651312,-29.3691299839029,-63.1291098508984,-13.5457219016063,1763393.16827975,173.817071089932
"Eumops glaucinus","./Summer_SDMs_redone/Eumops glaucinus_summer.tif","./Winter_SDMs_redone/Eumops glaucinus.tif",0.422040047865254,0.512378107529899,0.171893532454043,-65.9091526463372,0.490957722030277,-62.4437694366863,-4.21289131585128,647389.931270176,-36.6210742256036
"Eumops patagonicus","./Summer_SDMs_redone/Eumops patagonicus_summer.tif","./Winter_SDMs_redone/Eumops patagonicus.tif",0.687645121720814,0.768708893421619,0.656535270098177,-60.9396950194621,-28.2348311438429,-60.6596482318312,-27.538640258143,81929.8640940617,-160.397679623273
"Eumops perotis","./Summer_SDMs_redone/Eumops perotis_summer.tif","./Winter_SDMs_redone/Eumops perotis.tif",0.517146556633743,0.533318449291312,0.221414109007196,-78.7650256733792,6.31485415283927,-67.8215864341657,-0.160514452451319,1411001.19084362,-59.3130680624908
"Falsistrellus tasmaniensis","./Summer_SDMs_redone/Falsistrellus tasmaniensis_summer.tif","./Winter_SDMs_redone/Falsistrellus tasmaniensis.tif",0.340505464480908,0.544868294871345,0.526237570165745,146.886040664626,-35.8740161783996,147.484873064663,-34.4343266165756,168785.569819049,-161.311045979102
"Gardnerycteris crenulatum","./Summer_SDMs_redone/Gardnerycteris crenulatum_summer.tif","./Winter_SDMs_redone/Gardnerycteris crenulatum.tif",0.436625345133301,0.577939138167038,0.366575347114378,-64.5286210428635,-2.09071923450469,-63.3881663289359,-0.188281433081065,245686.338060972,-148.903032529829
"Glauconycteris argentata","./Summer_SDMs_redone/Glauconycteris argentata_summer.tif","./Winter_SDMs_redone/Glauconycteris argentata.tif",0.655169462812911,0.71918235809934,0.369024646840883,23.8474135699291,1.16553335359368,24.7697687967906,1.17741594627287,102663.204695145,-90.7238638778381
"Glossophaga commissarisi","./Summer_SDMs_redone/Glossophaga commissarisi_summer.tif","./Winter_SDMs_redone/Glossophaga commissarisi.tif",0.549332470141051,0.568247198602837,0.397019353316056,-86.2759238486945,13.6292687106624,-83.3625581453509,13.9620096200337,317159.989862401,-96.3165735832886
"Glossophaga leachii","./Summer_SDMs_redone/Glossophaga leachii_summer.tif","./Winter_SDMs_redone/Glossophaga leachii.tif",0.404427153958669,0.571988009170895,0.417800625638337,-93.6007571016307,18.5010300406801,-91.7858680555556,18.7152647569444,192997.52604385,-96.767404077496
"Glossophaga longirostris","./Summer_SDMs_redone/Glossophaga longirostris_summer.tif","./Winter_SDMs_redone/Glossophaga longirostris.tif",0.0795882310280784,0.279540289279255,-0.0136769937886673,-69.0109560797852,5.49678749520522,-74.6223479382821,6.11781872456731,625250.240429798,96.0168203036273
"Glossophaga morenoi","./Summer_SDMs_redone/Glossophaga morenoi_summer.tif","./Winter_SDMs_redone/Glossophaga morenoi.tif",0.45748300678084,0.583786027364354,0.509568333303924,-95.6120164998648,17.0457465512578,-96.9372520934332,17.7602651682092,161497.650714047,119.118319891005
"Glossophaga soricina","./Summer_SDMs_redone/Glossophaga soricina_summer.tif","./Winter_SDMs_redone/Glossophaga soricina.tif",0.549931944880448,0.677046896003516,0.455111763477529,-69.5944746109185,4.89259123807053,-64.7374080346737,-0.67777079691143,819216.71761903,-41.1965376537223
"Hipposideros armiger","./Summer_SDMs_redone/Hipposideros armiger_summer.tif","./Winter_SDMs_redone/Hipposideros armiger.tif",0.297406497756822,0.423609892282228,0.330055370477491,101.695476993628,22.0432292700134,98.6142485769351,20.2078010846668,379127.023152094,57.0414308110629
